ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Principal Name,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,,,,,,,,,,,,,,,,,,,,,,,,
30Q301,Q301,Academy for Careers in Television and Film,343000011301,DOE,Career Technical,High school,"09,10,SE",,Jul 1 2008,Open,Q204,36-41 28 STREET,QUEENS,NY,11106,Mark Dunetz,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,,,,,,,,,,,,,,,,,,,,,,,,
30Q445,Q445,William Cullen Bryant High School,343000011445,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1939,Open,Q445,48-10 31 AVENUE,QUEENS,NY,11103,Aaron M. Perez,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,,,,,,,,,,,,,,,,,,,,,,,,
30Q450,Q450,Long Island City High School,343000011450,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,Q452,14-30 BROADWAY,QUEENS,NY,11106,William Bassell,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,,,,,,,,,,,,,,,,,,,,,,,,
30Q501,Q501,Frank Sinatra School of the Arts High School,343000011501,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul 1 2000,Open,Q570,35-12 35TH AVENUE,QUEENS,NY,11106,Donna Finn,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,,,,,,,,,,,,,,,,,,,,,,,,
30Q502,Q502,Information Technology High School,343000011502,DOE,General Academic,High school,"09,10,11,12,SE",9,Jul 1 2002,Open,Q725,21-16 44TH ROAD,QUEENS,NY,11101,Dr. Nancy E. Casella,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,,,,,,,,,,,,,,,,,,,,,,,,
30Q555,Q555,Newcomers High School,343000011555,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jun 5 1996,Open,Q450,28-01 41 AVENUE,QUEENS,NY,11101,Mary Burke,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,,,,,,,,,,,,,,,,,,,,,,,,
30Q575,Q575,Academy of American Studies,343000011575,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Apr 18 1996,Open,Q451,28-04 41 AVENUE,QUEENS,NY,11101,Ellen Sherman,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,,,,,,,,,,,,,,,,,,,,,,,,
30Q580,Q580,Baccalaureate School for Global Education,343000011580,DOE,General Academic,Secondary School,"07,08,09,10,11,12","07,08,09,10",Jul 1 2001,Open,Q798,34-12 36 AVENUE,QUEENS,NY,11106,KELLY JOAN JOHNSON,30,30,Q830,COMMUNITY SCHOOL DISTRICT 30,,,,,,,,,,,,,,,,,,,,,,,,
31R001,R001,P.S. 001 Tottenville,353100010001,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1896,Open,R001,58 SUMMIT STREET,STATEN ISLAND,NY,10307,Diane Gordin,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R002,R002,I.S. R002 George L. Egbert,353100010002,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1963,Open,R002,333 MIDLAND AVENUE,STATEN ISLAND,NY,10306,ADRIENNE STALLONE,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R003,R003,P.S. 003 The Margaret Gioiosa School,353100010003,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1959,Open,R003,80 SOUTH GOFF AVENUE,STATEN ISLAND,NY,10309,Donna Gioello,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R004,R004,P.S. 004 Maurice Wollin,353100010004,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1984,Open,R004,200 NEDRA LANE,STATEN ISLAND,NY,10312,Mr. Marc A. Harris,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R005,R005,P.S. 005 Huguenot,353100010005,DOE,General Academic,Elementary,"0K,01,02,03,04,05","PK,0K,01,02,03,04,05",Jul 1 1930,Open,R005,348 DEISIUS STREET,STATEN ISLAND,NY,10312,Katherine Corso,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R006,R006,P.S. 6 Corporal Allan F. Kivlehan School,353100010006,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 2000,Open,R006,555 PAGE AVENUE,STATEN ISLAND,NY,10307,Erminia Claudio,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R007,R007,I.S. 007 Elias Bernstein,353100010007,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1965,Open,R007,1270 HUGUENOT AVENUE,STATEN ISLAND,NY,10312,Dr. Nora De Rosa-Karby,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R008,R008,P.S. 8 Shirlee Solomon,353100010008,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1917,Open,R008,112 LINDENWOOD ROAD,STATEN ISLAND,NY,10308,Lisa Esposito,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R011,R011,P.S. 11 Thomas Dongan School,353100010011,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1921,Open,R011,50 JEFFERSON STREET,STATEN ISLAND,NY,10304,Erica Mattera,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R013,R013,P.S. 013 M. L. Lindemeyer,353100010013,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1981,Open,R013,191 VERMONT AVENUE,STATEN ISLAND,NY,10305,Constance Montijo,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R014,R014,P.S. 014 Cornelius Vanderbilt,353100010014,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1950,Open,R014,100 TOMPKINS AVENUE,STATEN ISLAND,NY,10304,Nancy Hargett,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R016,R016,P.S. 016 John J. Driscoll,353100010016,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1966,Open,R016,80 MONROE AVENUE,STATEN ISLAND,NY,10301,Vincenza Gallassio,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R018,R018,P.S. 018 John G. Whittier,353100010018,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1964,Open,R018,221 BROADWAY,STATEN ISLAND,NY,10310,Ms. Donna Luisi,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R019,R019,P.S. 019 The Curtis School,353100010019,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1930,Open,R019,780 POST AVENUE,STATEN ISLAND,NY,10310,Mary Petrone,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R020,R020,P.S. 020 Port Richmond,353100010020,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1898,Open,R020,161 PARK AVENUE,STATEN ISLAND,NY,10302,Marie Munoz,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R021,R021,P.S. 21 Margaret Emery-Elm Park,353100010021,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1906,Open,R021,168 HOOKER PLACE,STATEN ISLAND,NY,10303,Gina Moreno,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R022,R022,P.S. 022 Graniteville,353100010022,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1914,Open,R022,1860 FOREST AVENUE,STATEN ISLAND,NY,10303,MELISSA LAMB DONATH,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R023,R023,P.S. 023 Richmondtown,353100010023,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1964,Open,R023,30 NATICK STREET,STATEN ISLAND,NY,10306,Mark Bronstein,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R024,R024,I.S. 024 Myra S. Barnes,353100010024,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1968,Open,R024,225 CLEVELAND AVENUE,STATEN ISLAND,NY,10308,Rosemarie O'Neill,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R026,R026,P.S. 026 The Carteret School,353100010026,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1880,Open,R026,4108 VICTORY BOULEVARD,STATEN ISLAND,NY,10314,Ms. Joanne Mecane,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R027,R027,I.S. 027 Anning S. Prall,353100010027,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1963,Open,R027,11 CLOVE LAKE PLACE,STATEN ISLAND,NY,10310,Tracey Kornish,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R029,R029,P.S. 029 Bardwell,353100010029,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1922,Open,R029,1581 VICTORY BOULEVARD,STATEN ISLAND,NY,10314,Mrs. Linda Manfredi,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R030,R030,P.S. 030 Westerleigh,353100010030,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1904,Open,R030,200 WARDWELL AVENUE,STATEN ISLAND,NY,10314,Mrs. Denise N. Spina,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R031,R031,P.S. 031 William T. Davis,353100010031,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1965,Open,R031,55 LAYTON AVENUE,STATEN ISLAND,NY,10301,Patricia Covington,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R032,R032,P.S. 032 The Gifford School,353100010032,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1968,Open,R032,32 ELVERTON AVENUE,STATEN ISLAND,NY,10308,Nancy Spataro,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R034,R034,I.S. 034 Tottenville,353100010034,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1936,Open,R034,528 ACADEMY STREET,STATEN ISLAND,NY,10307,Jeff Preston,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R035,R035,P.S. 35 The Clove Valley School,353100010035,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1953,Open,R035,60 FOOTE AVENUE,STATEN ISLAND,NY,10301,Melissa Garofalo,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R036,R036,P.S. 036 J. C. Drumgoole,353100010036,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1974,Open,R036,255 IONIA AVENUE,STATEN ISLAND,NY,10312,Barbara Bellafatto,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R038,R038,P.S. 038 George Cromwell,353100010038,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1956,Open,R038,421 LINCOLN AVENUE,STATEN ISLAND,NY,10306,Everlidys Robles,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R039,R039,P.S. 39 Francis J. Murphy Jr.,353100010039,DOE,General Academic,Elementary,"0K,01,02,03,04,05","PK,0K,01,02,03,04,05",Jul 1 1925,Open,R039,71 SAND LANE,STATEN ISLAND,NY,10305,Mr. Robert E. Corso,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R041,R041,P.S. 041 New Dorp,353100010041,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1926,Open,R041,216 CLAWSON STREET,STATEN ISLAND,NY,10306,Elise Feldman,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R042,R042,P.S. 042 Eltingville,353100010042,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1968,Open,R042,380 GENESEE AVENUE,STATEN ISLAND,NY,10312,Brian Sharkey,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R044,R044,P.S. 044 Thomas C. Brown,353100010044,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1927,Open,R044,80 MAPLE PARKWAY,STATEN ISLAND,NY,10303,Joseph Miller,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R045,R045,P.S. 045 John Tyler,353100010045,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1927,Open,R045,58 LAWRENCE AVENUE,STATEN ISLAND,NY,10310,Teresa Caccavale,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R046,R046,P.S. 046 Albert V. Maniscalco,353100010046,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1930,Open,R046,41 REID AVENUE,STATEN ISLAND,NY,10305,Andrea Maffeo,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R047,R047,CSI High School for International Studies,353100011047,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2005,Open,R043,100 ESSEX DRIVE,STATEN ISLAND,NY,10314,Aimee Horowitz,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R048,R048,P.S. 048 William C. Wilcox,353100010048,DOE,General Academic,Elementary,"0K,01,02,03,04,05","PK,0K,01,02,03,04,05",Jul 1 1931,Open,R048,1055 TARGEE STREET,STATEN ISLAND,NY,10304,Jacqueline Mammolito,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R049,R049,I.S. 49 Berta A. Dreyfus,353100010049,DOE,General Academic,Junior High-Intermediate-Middle,"05,06,07,08,SE","06,07,08",Jul 1 1962,Open,R049,101 WARREN STREET,STATEN ISLAND,NY,10304,Linda Hill,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R050,R050,P.S. 050 Frank Hankinson,353100010050,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1957,Open,R050,200 ADELAIDE AVENUE,STATEN ISLAND,NY,10306,SHARON FINE,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R051,R051,I.S. 051 Edwin Markham,353100010051,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08,SE",Jul 1 1960,Open,R051,20 HOUSTON STREET,STATEN ISLAND,NY,10302,Emma Della Rocca,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R052,R052,P.S. 052 John C. Thompson,353100010052,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1965,Open,R052,450 BUEL AVENUE,STATEN ISLAND,NY,10305,Ms. Evelyn Mastroianni,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R053,R053,P.S. 053 Bay Terrace,353100010053,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1966,Open,R053,330 DURANT AVENUE,STATEN ISLAND,NY,10308,Annette Esposito,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R054,R054,P.S. 054 Charles W. Leng,353100010054,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1970,Open,R054,1060 WILLOWBROOK ROAD,STATEN ISLAND,NY,10314,Anna Castley,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R055,R055,P.S. 055 Henry M. Boehm,353100010055,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1965,Open,R055,54 OSBORNE STREET,STATEN ISLAND,NY,10312,Kathleen Schultz,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R056,R056,P.S. 56 The Louis Desario School,353100010056,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1998,Open,R056,250 KRAMER AVENUE,STATEN ISLAND,NY,10309,Dean Scali,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R057,R057,P.S. 057 Hubert H. Humphrey,353100010057,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1976,Open,R057,140 PALMA DRIVE,STATEN ISLAND,NY,10304,Sandra Barnes,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R058,R058,Space Shuttle Columbia School,353100010058,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 2003,Open,R058,77 MARSH AVENUE,STATEN ISLAND,NY,10314,ROSEANN MEZZACAPPA,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R060,R060,P.S. 060 Alice Austen,353100010060,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,SE",Jul 1 1974,Open,R060,55 MERRILL AVENUE,STATEN ISLAND,NY,10314,Bonnie Ferretti,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R061,R061,I.S. 061 William A Morris,353100010061,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1971,Open,R061,445 CASTLETON AVENUE,STATEN ISLAND,NY,10301,Mr. Richard J. Gallo,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R063,R063,Marsh Avenue School for Expeditionary Learning,353100010063,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,SE",,Jul 1 2008,Open,R043,100 ESSEX DRIVE,STATEN ISLAND,NY,10314,Jessica Jenkins-Milona,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R064,R064,Gaynor McCown Expeditionary Learning School,353100011064,DOE,General Academic,High school,"09,10",,Jul 1 2008,Open,R043,100 ESSEX DRIVE,STATEN ISLAND,NY,10314,Traci Frey,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R065,R065,P.S. 65 The Academy of Innovative Learning,353100010065,DOE,General Academic,Elementary,"0K,01,02,SE",,Jul 1 2008,Open,R829,98 GRANT STREET,STATEN ISLAND,NY,10301,Sophie Scamardella,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R069,R069,P.S. 069 Daniel D. Tompkins,353100010069,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1976,Open,R069,144 KEATING PLACE,STATEN ISLAND,NY,10314,DOREEN MURPHY,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R072,R072,I.S. 072 Rocco Laurie,353100010072,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1976,Open,R072,33 FERNDALE AVENUE,STATEN ISLAND,NY,10314,Peter Macellari,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R075,R075,I.S. 075 Frank D. Paulo,353100010075,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1985,Open,R075,455 HUGUENOT AVENUE,STATEN ISLAND,NY,10312,Mark Cannizzaro,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R080,R080,The Michael J. Petrides School,353100011080,DOE,General Academic,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",Sep 20 1995,Open,R880,715 OCEAN TERRACE,STATEN ISLAND,NY,10301,Joanne Buckheit,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R440,R440,New Dorp High School,353100011440,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,R435,465 NEW DORP LANE,STATEN ISLAND,NY,10306,Ms. Deirdre DeAngelis,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R445,R445,Port Richmond High School,353100011445,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1927,Open,R445,85 ST JOSEPHS AVENUE,STATEN ISLAND,NY,10302,Timothy M. Gannon,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R450,R450,Curtis High School,353100011450,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1903,Open,R450,105 HAMILTON AVENUE,STATEN ISLAND,NY,10301,Aurelia Curtis,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R455,R455,Tottenville High School,353100011455,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1972,Open,R455,100 LUTEN AVENUE,STATEN ISLAND,NY,10312,John P. Tuminaro,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R460,R460,Susan E. Wagner High School,353100011460,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1968,Open,R460,1200 MANOR ROAD,STATEN ISLAND,NY,10314,Mr. Gary M. Giordano,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R470,R470,Concord High School,353100011470,DOE,Transfer School,High school,"09,10,11,12","10,11,12",Jul 1 1894,Open,R470,109 RHINE AVENUE,STATEN ISLAND,NY,10304,Ron Gorsky,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R600,R600,Ralph R. McKee Career and Technical Education High School,353100011600,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1935,Open,R600,290 ST MARKS PLACE,STATEN ISLAND,NY,10301,SHARON ALICIA HENRY,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R605,R605,Staten Island Technical High School,353100011605,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jun 5 1996,Open,R440,485 CLAWSON STREET,STATEN ISLAND,NY,10306,Vincent Maniscalco,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
31R861,R861,Staten Island School of Civic Leadership,353100010861,DOE,General Academic,K-8,"PK,0K,01,06,SE",,Jul 1 2009,Open,R861,280 REGIS DRIVE,STATEN ISLAND,NY,10314,Rose Kerr,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,,,,,,,,,,,,,,,,,,,,,,,,
32K045,K045,P.S. 045 Horace E. Greene,333200010045,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,SE","0K,01,02,03,04,05",Jul 1 1966,Open,K045,84 SCHAEFER STREET,BROOKLYN,NY,11207,Tracey Lott-Davis,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,,,,,,,,,,,,,,,,,,,,,,,,
32K075,K075,P.S. 075 Mayda Cortiella,333200010075,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1908,Open,K075,95 GROVE STREET,BROOKLYN,NY,11221,Christopher Tricarico,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,,,,,,,,,,,,,,,,,,,,,,,,
32K086,K086,P.S. 086 The Irvington,333200010086,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","01,02,03,04,05",Jul 1 1892,Open,K086,220 IRVING AVENUE,BROOKLYN,NY,11237,Mabel Sarduy,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,,,,,,,,,,,,,,,,,,,,,,,,
32K106,K106,P.S. 106 Edward Everett Hale,333200010106,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1894,Open,K106,1314 PUTNAM AVENUE,BROOKLYN,NY,11221,Robert Flores,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,,,,,,,,,,,,,,,,,,,,,,,,
32K116,K116,P.S. 116 Elizabeth L Farrell,333200010116,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1897,Open,K116,515 KNICKERBOCKER AVENUE,BROOKLYN,NY,11237,Anna Santiago,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,,,,,,,,,,,,,,,,,,,,,,,,
32K123,K123,P.S. 123 Suydam,333200010123,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1901,Open,K123,100 IRVING AVENUE,BROOKLYN,NY,11237,Veronica Greene,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,,,,,,,,,,,,,,,,,,,,,,,,
