,system_code,location_code,location_name,primary_address_line_1,LONGITUDE,LATITUDE
1365,25Q240,Q240,Veritas Academy,35-01 UNION STREET,-73.826811,40.764892
1366,25Q241,Q241,Queens High School for Language Studies,35-01 UNION STREET,-73.826811,40.764892
1367,25Q242,Q242,P.S. 242 Leonard P. Stavisky Early Childhood Schoo,29-66 137 STREET,-73.832005,40.769752
1368,29Q243,Q243,Institute for Health Professions at Cambria Height,207- 01 116TH  AVENUE,-73.74633,40.698786
1369,25Q244,Q244,The Active Learning Elementary School,137-20 FRANKLIN AVENUE,-73.826192,40.754483
1370,29Q248,Q248,Queens Preparatory Academy,143-10 SPRINGFIELD BOULEVARD,-73.757744,40.66903
1371,25Q250,Q250,I.S. 250 The Robert F. Kennedy Community Middle Sc,158-40 76 ROAD,-73.80938,40.724195
1372,29Q251,Q251,P.S. 251 Queens,144-51 ARTHUR STREET,-73.759396,40.664809
1373,25Q252,Q252,"Queens School of Inquiry, The",158-40 76 ROAD,-73.80938,40.724195
1374,27Q253,Q253,P.S. 253,1307 CENTRAL AVENUE,-73.748799,40.607247
1375,27Q254,Q254,P.S. 254 - The Rosa Parks School,84-40 101 STREET,-73.847886,40.6972
1376,75Q255,Q255,P.S. Q255,158-40 76 ROAD,-73.80938,40.724195
1377,75Q256,Q256,P.S. Q256,525 CONVENT ROAD,,
1378,30Q258,Q258,Energy Tech High School,36-41 28 STREET,-73.932628,40.756471
1379,29Q259,Q259,Pathways College Preparatory School: A College Boa,109-89 204 STREET,-73.752885,40.705989
1380,27Q260,Q260,Frederick Douglass Academy VI High School,8-21 BAY 25 STREET,-73.763995,40.601537
1381,27Q261,Q261,Voyages Prep - South Queens,156-10 BAISLEY BOULEVARD,-73.782684,40.673949
1382,27Q262,Q262,Channel View School for Research,100-00 BEACH CHANNEL DRIVE,-73.825317,40.586012
1383,25Q263,Q263,Flushing International High School,144-80 BARCLAY AVENUE,-73.818399,40.759963
1384,24Q264,Q264,Academy of Finance and Enterprise,30-20 THOMSON AVENUE,-73.937004,40.744175
1385,29Q265,Q265,Excelsior Preparatory High School,143-10 SPRINGFIELD BOULEVARD,-73.757744,40.66903
1386,26Q266,Q266,P.S./I.S. 266,74-10 COMMONWEALTH BOULEVARD,-73.728415,40.746128
1387,24Q267,Q267,High School of Applied Communication,30-20 THOMSON AVENUE,-73.937004,40.744175
1388,29Q268,Q268,P.S./I.S. 268,92-07 175 STREET,-73.78521,40.707648
1389,29Q270,Q270,The Gordon Parks School,233-15 MERRICK BOULEVARD,-73.736232,40.67507
1390,29Q272,Q272,George Washington Carver High School for the Scien,143-10 SPRINGFIELD BOULEVARD,-73.757744,40.66903
1391,27Q273,Q273,P.S. 273,88-07 102ND STREET,-73.844335,40.693613
1392,29Q274,Q274,Langston Hughes High School For Communication Arts,143-10 SPRINGFIELD BOULEVARD,-73.7569,40.6682
1393,75Q277,Q277,The Riverview School,50-15 44TH STREET,-73.921346,40.73668
1394,27Q279,Q279,Cypress Hills Collegiate Preparatory School,94-06 104TH STREET,0,0
1395,30Q280,Q280,P.S. 280,34-20 94TH STREET,-73.874109,40.753345
1396,25Q281,Q281,East-West School of International Studies,46-21 COLDEN STREET,-73.821402,40.74943
1397,27Q282,Q282,Knowledge and Power Preparatory Academy VI,8-21 BAY 25 STREET,-73.763995,40.601537
1398,29Q283,Q283,Preparatory Academy for Writers: A College Board S,143-10 SPRINGFIELD BOULEVARD,-73.757744,40.66903
1399,28Q284,Q284,York Early College Academy,108-35 167 STREET,-73.786403,40.69691
1400,25Q285,Q285,World Journalism Preparatory: A College Board Scho,34-65 192 STREET,-73.789365,40.764884
1401,30Q286,Q286,"Young Women's Leadership School, Astoria",23-15 NEWTOWN AVENUE,-73.92383,40.770769
1402,28Q287,Q287,The Emerson School,108-35 167 STREET,-73.786403,40.69691
1403,29Q289,Q289,Queens United Middle School,229-02 137 AVENUE,-73.743327,40.672259
1404,24Q290,Q290,A.C.E. Academy for Scholars at the Geraldine Ferra,55-20 METROPOLITAN AVENUE,-73.908307,40.71303
1405,30Q291,Q291,Hunters Point Community Middle School,1-50 51ST AVENUE,-73.959183,40.742964
1406,24Q293,Q293,Civic Leadership Academy,45-10 94TH STREET,-73.871505,40.743228
1407,25Q294,Q294,BELL Academy,18-25 212 STREET,-73.77843,40.782331
1408,29Q295,Q295,P.S./I.S. 295,222-14 JAMAICA AVENUE,-73.731398,40.720617
1409,24Q296,Q296,Pan American International High School,45-10 94TH STREET,-73.871505,40.743228
1410,27Q297,Q297,Hawtree Creek Middle School,121-10 ROCKAWAY BOULEVARD,-73.81673,40.675021
1411,84Q298,Q298,Middle Village Prep Charter School,68-02 METROPOLITAN AVENUE,-73.888325,40.710973
1412,24Q299,Q299,Bard High School Early College Queens,30-20 THOMSON AVENUE,-73.937004,40.744175
1413,30Q300,Q300,The 30th Avenue School (G&T Citywide),28-37 29 STREET,-73.922544,40.768034
1414,30Q301,Q301,Academy for Careers in Television and Film,1-50 51ST AVENUE,-73.959183,40.742964
1415,27Q302,Q302,"Queens High School for Information, Research, and",8-21 BAY 25 STREET,-73.763995,40.601537
1416,28Q303,Q303,The Academy for Excellence through the Arts,108-55 69 AVENUE,-73.844032,40.725787
1417,84Q304,Q304,VOICE Charter School of New York,36-24 12TH STREET,-73.939984,40.760376
1418,84Q304,Q304,VOICE Charter School of New York,36-24 12TH STREET,-73.939984,40.760376
1419,24Q305,Q305,Learners and Leaders,378 SENECA AVENUE,-73.91499,40.706837
1420,27Q306,Q306,New York City Academy for Discovery,95-16 89TH AVENUE,-73.848577,40.691482
1421,24Q307,Q307,Pioneer Academy,40-20 100TH STREET,-73.865787,40.749175
1422,27Q308,Q308,Robert H. Goddard High School of Communication Art,138-30 LAFAYETTE STREET,-73.845992,40.670905
1423,27Q309,Q309,Academy of Medical Technology: A College Board Sch,8-21 BAY 25 STREET,-73.763995,40.601537
1424,28Q310,Q310,Queens Collegiate: A College Board School,167-01 GOTHIC DRIVE,-73.798658,40.714551
1425,24Q311,Q311,Corona Arts & Sciences Academy,98-11 44TH AVENUE,-73.865239,40.74592
1426,24Q311,Q311,Corona Arts & Sciences Academy,98-11 44TH AVENUE,-73.865239,40.74592
1427,28Q312,Q312,Jamaica Children's School,109-20 UNION HALL STREET,-73.790975,40.693559
1428,29Q313,Q313,Benjamin Franklin High School for Finance & Inform,207- 01 116TH  AVENUE,-73.74633,40.698786
1429,27Q314,Q314,Epic High School - South,121-10 ROCKAWAY BOULEVARD,-73.81673,40.675021
1430,26Q315,Q315,Business Technology Early College High School,230-17 HILLSIDE AVENUE,-73.739726,40.733888
1431,27Q316,Q316,Queens Explorers Elementary School,90-07 101ST AVENUE,-73.850123,40.683112
1432,27Q317,Q317,Waterside Children's Studio School,190 BEACH 110 STREET,-73.83109,40.580907
1433,27Q318,Q318,Waterside School For Leadership,190 BEACH 110 STREET,-73.83109,40.580907
1434,27Q319,Q319,Village Academy,10-45 NAMEOKE STREET,-73.749891,40.604019
1435,84Q320,Q320,New Visions Charter High School for Advanced Math,156-10 BAISLEY BOULEVARD,-73.782684,40.673949
1436,84Q321,Q321,Growing Up Green Charter School,39-37 28th Street,-73.935743,40.752598
1437,27Q323,Q323,Scholars' Academy,320 BEACH 104TH STREET,-73.825162,40.584543
1438,27Q324,Q324,Rockaway Park High School for Environmental Sustai,100-00 BEACH CHANNEL DRIVE,-73.825317,40.586012
1439,28Q325,Q325,Hillside Arts & Letters Academy,167-01 GOTHIC DRIVE,-73.798658,40.714551
1440,29Q326,Q326,Cambria Heights Academy,188-04 91ST AVENUE,-73.771196,40.711857
1441,29Q327,Q327,Eagle Academy for Young Men III,171-10 LINDEN BOULEVARD,-73.778924,40.69172
1442,28Q328,Q328,High School for Community Leadership,167-01 GOTHIC DRIVE,-73.798658,40.714551
1443,30Q329,Q329,East Elmhurst Community School,26-25 97TH STREET,-73.872244,40.761573
1444,24Q330,Q330,Helen M. Marshall School,110-08 NORTHERN BOULEVARD,-73.859202,40.757888
1445,28Q332,Q332,Redwood Middle School,133-25 GUY R BREWER BOULEVARD,-73.775643,40.675014
1446,27Q333,Q333,Goldie Maple Academy,3-65 BEACH 56 STREET,-73.786649,40.594008
1447,27Q334,Q334,Epic High School - North,94-25 117TH STREET,-73.829409,40.693013
1448,84Q337,Q337,Success Academy Charter School - Rosedale - New Yo,147-65 249TH STREET,-73.738793,40.655811
1449,28Q338,Q338,Queens Satellite High School for Opportunity,162-02 HILLSIDE AVENUE,-73.799532,40.708204
1450,84Q339,Q339,Success Academy Charter School - Springfield Garde,132-55 RIDGEDALE STREET,-73.752772,40.681881
1451,84Q340,Q340,Challenge Preparatory Charter School,710 HARTMAN LANE,-73.764065,40.600137
1452,84Q341,Q341,Riverton Street Charter School,118-46 RIVERTON STREET,-73.763282,40.689012
1453,84Q342,Q342,Rochdale Early Advantage Charter School,122-05 SMITH STREET,-73.778613,40.680016
1454,24Q343,Q343,The Children's Lab School,45-45 42ND STREET,-73.922604,40.74258
1455,27Q346,Q346,New HS at Q400 (August Martin),156-10 BAISLEY BOULEVARD,-73.782684,40.673949
1456,28Q349,Q349,The Queens School for Leadership and Excellence,88-08 164TH STREET,-73.797981,40.708698
1457,28Q350,Q350,Jamaica Gateway to the Sciences,167-01 GOTHIC DRIVE,-73.798658,40.714551
1458,27Q351,Q351,Rockaway Collegiate High School,100-00 BEACH CHANNEL DRIVE,-73.825317,40.586012
1459,27Q352,Q352,District 27 MS#1,488 BEACH  66 STREET,-73.794804,40.594358
1460,28Q354,Q354,The Jermaine L. Green STEM Institute of Queens,126-10 BEDELL STREET,-73.774668,40.679843
1461,29Q355,Q355,Collaborative Arts Middle School,145-00 SPRINGFIELD BOULEVARD,-73.759396,40.664809
1462,29Q356,Q356,Community Voices Middle School,145-00 SPRINGFIELD BOULEVARD,-73.759396,40.664809
1463,28Q358,Q358,M.S. 358,88-08 164TH STREET,-73.797981,40.708698
1464,84Q359,Q359,Academy of the City Charter School,31-29 60 STREET,-73.902197,40.756181
1465,29Q360,Q360,P.S. 360,199-10 112 AVENUE,-73.756259,40.702329
1466,30Q361,Q361,The Woodside Community School,39-07 57th Street,-73.90643,40.747701
1467,27Q362,Q362,Wave Preparatory Elementary School,535 BRIAR PLACE,-73.758587,40.599467
1468,25Q363,Q363,RUPERT B. THOMAS ACADEMY AT THE FLUSHING CAMPUS,35-01 UNION STREET,-73.826811,40.764892
1469,30Q364,Q364,Academy Of Humanities And Applied Science At The W,48-10 31 AVENUE,-73.911165,40.757072
1470,30Q365,Q365,Global Scholars Academies Of Long Island City,14-30 BROADWAY,-73.933907,40.765881
1471,24Q366,Q366,College And Career Academies High School At Newtow,48-01 90 STREET,-73.874129,40.740824
1472,27Q368,Q368,School Of Opportunities At The August Martin Campu,156-10 BAISLEY BOULEVARD,-73.782684,40.673949
1473,27Q369,Q369,21ST CENTURY SCHOOL OF RICHMOND HILL,89-30 114 STREET,-73.833815,40.695171
1474,27Q370,Q370,Future Leaders High School At The John Adams Campu,101-01 ROCKAWAY BOULEVARD,-73.838616,40.680065
1475,27Q370,Q370,Future Leaders High School At The John Adams Campu,101-01 ROCKAWAY BOULEVARD,-73.838616,40.680065
1476,84Q372,Q372,Growing Up Green Charter School II,84-35 152 STREET,-73.807561,40.713084
1477,84Q373,Q373,New Visions Charter High School for the Humanities,100-00 BEACH CHANNEL DRIVE,-73.825317,40.586012
1478,84Q374,Q374,Success Academy Charter School - South Jamaica,120-27 141ST STREET,-73.799756,40.675626
1479,84Q375,Q375,Success Academy Charter School - Far Rockaway,10-45 NAMEOKE STREET,-73.749891,40.604019
1480,26Q376,Q376,P.S. 376,210-21 48 AVENUE,-73.770314,40.754954
1481,27Q377,Q377,P.S. 377,150-15 RALEIGH STREET,-73.83685,40.668083
1482,27Q377,Q377,P.S. 377,150-15 RALEIGH STREET,-73.83685,40.668083
1483,25Q379,Q379,College Point Collaborative,12406 14TH AVENUE,-73.843504,40.785129
1484,84Q380,Q380,Forte Preparatory Academy Charter School,32-20 108TH STREET,-73.861594,40.759419
1485,30Q384,Q384,P.S. 384,27-35 JACKSON AVENUE,-73.940316,40.748159
1486,84Q385,Q385,Elm Community Charter School,149-34 35 AVENUE,-73.816232,40.766487
1487,84Q386,Q386,Our World Neighborhood Charter School 2,135-25 79 Street,-73.856042,40.671281
1488,84Q387,Q387,Valence College Preparatory Charter School,75-01 31 AVENUE,-73.891847,40.759705
1489,84Q388,Q388,New Dawn Charter High School II,89 17 161 street,-73.799059,40.706041
1490,30Q398,Q398,P.S. 398,69-01 34TH AVENUE,-73.896705,40.752773
1491,27Q400,Q400,August Martin High School,156-10 BAISLEY BOULEVARD,-73.782684,40.673949
1492,27Q410,Q410,Beach Channel High School,100-00 BEACH CHANNEL DRIVE,-73.825317,40.586012
1493,26Q415,Q415,Benjamin N. Cardozo High School,57-00 223RD STREET,-73.757271,40.752343
1494,29Q420,Q420,Springfield Gardens Hs,143-10 SPRINGFIELD BOULEVARD,-73.7569,40.6682
1495,25Q425,Q425,John Bowne High School,63-25 MAIN STREET,-73.823841,40.737448
1496,26Q430,Q430,Francis Lewis High School,58-20 UTOPIA PARKWAY,-73.795049,40.740875
1497,26Q435,Q435,Martin Van Buren High School,230-17 HILLSIDE AVENUE,-73.739726,40.733888
1498,28Q440,Q440,Forest Hills High School,67-01 110 STREET,-73.843972,40.730017
1499,30Q445,Q445,William Cullen Bryant High School,48-10 31 AVENUE,-73.911165,40.757072
1500,30Q450,Q450,Long Island City High School,14-30 BROADWAY,-73.933907,40.765881
1501,24Q455,Q455,Newtown High School,48-01 90 STREET,-73.874129,40.740824
1502,25Q460,Q460,Flushing High School,35-01 UNION STREET,-73.826811,40.764892
1503,27Q465,Q465,Far Rockaway High School,8-21 BAY 25 STREET,-73.763995,40.601537
1504,28Q470,Q470,Jamaica High School,167-01 GOTHIC DRIVE,-73.798658,40.714551
1505,27Q475,Q475,Richmond Hill High School,89-30 114 STREET,-73.833815,40.695171
1506,27Q480,Q480,John Adams High School,101-01 ROCKAWAY BOULEVARD,-73.838616,40.680065
1507,27Q480,Q480,John Adams High School,101-01 ROCKAWAY BOULEVARD,-73.838616,40.680065
1508,24Q485,Q485,Grover Cleveland High School,21-27 HIMROD STREET,-73.909202,40.711881
1509,29Q492,Q492,"Mathematics, Science Research and Technology Magne",207- 01 116TH  AVENUE,-73.74633,40.698786
1510,29Q494,Q494,"Law, Government and Community Service High School",207- 01 116TH  AVENUE,-73.74633,40.698786
1511,26Q495,Q495,Bayside High School,32-24 CORPORAL KENNEDY STREET,-73.781041,40.771398
1512,29Q496,Q496,"Business, Computer Applications & Entrepreneurship",207- 01 116TH  AVENUE,-73.74633,40.698786
1513,29Q498,Q498,Humanities & Arts Magnet High School,207- 01 116TH  AVENUE,-73.74633,40.698786
1514,25Q499,Q499,"The Queens College School for Math, Science and Te",148-20 REEVES AVENUE,-73.820821,40.738599
1515,30Q501,Q501,Frank Sinatra School of the Arts High School,35-12 35TH AVENUE,-73.925182,40.756099
1516,30Q502,Q502,Information Technology High School,21-16 44TH ROAD,-73.946488,40.748502
1517,28Q505,Q505,Hillcrest High School,160-05 HIGHLAND AVENUE,-73.803001,40.709461
1518,24Q520,Q520,Middle College High School at LaGuardia Community,45-35 VAN DAM STREET,-73.933316,40.743253
1519,25Q525,Q525,Townsend Harris High School,149-11 MELBOURNE AVENUE,-73.821532,40.737038
1520,24Q530,Q530,International High School at LaGuardia Community C,45-35 VAN DAM STREET,-73.933316,40.743253
1521,25Q540,Q540,Queens Academy High School,138-11 35 AVENUE,-73.828279,40.765624
1522,24Q550,Q550,High School for Arts and Business,105-25 HORACE HARDING EXPY N,-73.853412,40.737673
1523,30Q555,Q555,Newcomers High School,28-01 41 AVENUE,-73.936592,40.751838
1524,24Q560,Q560,"Robert F. Wagner, Jr. Secondary School for Arts an",47-07 30TH PLACE,-73.936442,40.742217
1525,26Q566,Q566,"Queens High School of Teaching, Liberal Arts and t",74-20 COMMONWEALTH BLVD,-73.728834,40.744197
1526,30Q575,Q575,Academy of American Studies,28-04 41 AVENUE,-73.937564,40.751144
1527,30Q580,Q580,Baccalaureate School for Global Education,34-12 36 AVENUE,-73.926977,40.754975
1528,24Q585,Q585,Maspeth High School,54-40 74TH STREET,-73.887909,40.729104
1529,24Q600,Q600,Queens Technical High School,37-02 47 AVENUE,-73.927995,40.741658
1530,24Q610,Q610,Aviation Career & Technical Education High School,45-30 36 STREET,-73.929577,40.743309
1531,28Q620,Q620,Thomas A. Edison Career and Technical Education Hi,165-65 84 AVENUE,-73.799692,40.716071
1532,27Q650,Q650,"High School for Construction Trades, Engineering a",94-06 104TH STREET,-73.841475,40.689177
1533,25Q670,Q670,Robert F. Kennedy Community High School,75-40 PARSONS BOULEVARD,-73.811408,40.72528
1534,28Q680,Q680,Queens Gateway to Health Sciences Secondary School,160-20 GOETHALS AVENUE,-73.805923,40.718027
1535,28Q686,Q686,Queens Metropolitan High School,91-30 METROPOLITAN AVENUE,-73.855543,40.708431
1536,28Q687,Q687,Queens High School for the Sciences at York Colleg,94-50 159 STREET,-73.798364,40.700884
1537,28Q690,Q690,High School for Law Enforcement and Public Safety,116-25 GUY R BREWER BOULEVARD,-73.783438,40.685838
1538,84Q704,Q704,Merrick Academy - Queens Public Charter School,136-25 218 STREET,-73.753009,40.676318
1539,84Q705,Q705,Renaissance Charter School,35-59 81ST STREET,-73.884817,40.749934
1540,84Q706,Q706,Our World Neighborhood Charter School,36-12 35 AVENUE,-73.924175,40.755714
1541,75Q721,Q721,John F. Kennedy Jr. School,57-12 94 STREET,-73.867882,40.735613
1542,24Q744,Q744,VOYAGES Preparatory,45-10 94TH STREET,-73.871505,40.743228
1543,75Q752,Q752,Queens Transition Center,142-10 LINDEN BOULEVARD,-73.800875,40.683473
1544,25Q792,Q792,North Queens Community High School,141-25 77TH ROAD,-73.819664,40.720586
1545,75Q811,Q811,P.S. Q811,61-25 MARATHON PARKWAY,-73.728412,40.756481
1546,24Q877,Q877,The 51 Avenue Academy (The Path To Academic Excell,76-05 51 AVENUE,-73.887011,40.737222
1547,28Q896,Q896,"Young Women's Leadership School, Queens",150-91 87 ROAD,-73.804166,40.708409
1548,75Q993,Q993,P.S. Q993,85-15 258 STREET,-73.708617,40.734266
1549,31R001,R001,P.S. 001 Tottenville,58 SUMMIT STREET,-74.24395,40.508638
1550,31R002,R002,I.S. R002 George L. Egbert,333 MIDLAND AVENUE,-74.099685,40.576728
1551,31R003,R003,P.S. 003 The Margaret Gioiosa School,80 SOUTH GOFF AVENUE,-74.21185,40.520812
1552,31R004,R004,P.S. 004 Maurice Wollin,200 NEDRA LANE,-74.195281,40.552059
1553,31R005,R005,P.S. 005 Huguenot,348 DEISIUS STREET,-74.187276,40.529389
1554,31R006,R006,P.S. 6 Corporal Allan F. Kivlehan School,555 PAGE AVENUE,-74.230118,40.510207
1555,31R007,R007,I.S. 007 Elias Bernstein,1270 HUGUENOT AVENUE,-74.186096,40.522971
1556,31R008,R008,P.S. 8 Shirlee Solomon,112 LINDENWOOD ROAD,-74.152212,40.547567
1557,31R009,R009,Naples Street Elementary School,1055 TARGEE STREET,-74.090245,40.60265
1558,31R010,R010,Fort Hill Collaborative Elementary School,80 MONROE AVENUE,-74.079594,40.639638
1559,31R011,R011,P.S. 11 Thomas Dongan School,51 JEFFERSON STREET,-74.098252,40.590887
1560,84R012,R012,New Ventures Charter School,1 TELEPORT DRIVE,-74.178183,40.607104
1561,31R013,R013,P.S. 013 M. L. Lindemeyer,191 VERMONT AVENUE,-74.068963,40.613322
1562,31R014,R014,P.S. 014 Cornelius Vanderbilt,100 TOMPKINS AVENUE,-74.079228,40.622415
1563,31R016,R016,P.S. 016 John J. Driscoll,80 MONROE AVENUE,-74.079594,40.639638
1564,31R018,R018,P.S. 018 John G. Whittier,221 BROADWAY,-74.116817,40.636521
1565,31R019,R019,P.S. 019 The Curtis School,780 POST AVENUE,-74.126851,40.630563
1566,31R020,R020,P.S. 020 Port Richmond,161 PARK AVENUE,-74.132382,40.636729
1567,31R021,R021,P.S. 21 Margaret Emery-Elm Park,168 HOOKER PLACE,-74.144599,40.631165
1568,31R022,R022,P.S. 022 Graniteville,1860 FOREST AVENUE,-74.150544,40.624847
1569,31R023,R023,P.S. 023 Richmondtown,30 NATICK STREET,-74.133216,40.570765
1570,31R024,R024,I.S. 024 Myra S. Barnes,750 DURANT AVENUE,-74.145558,40.54549
1571,75R025,R025,South Richmond High School I.S./P.S. 25,6581 HYLAN BOULEVARD,-74.218688,40.512019
1572,31R026,R026,P.S. 026 The Carteret School,4108 VICTORY BOULEVARD,-74.190093,40.591546
1573,31R027,R027,I.S. 027 Anning S. Prall,11 CLOVE LAKE PLACE,-74.117818,40.628291
1574,31R028,R028,The Eagle Academy for Young Men of Staten Island,101 WARREN STREET,-74.080695,40.620443
1575,31R029,R029,P.S. 029 Bardwell,1581 VICTORY BOULEVARD,-74.116197,40.614039
1576,31R030,R030,P.S. 030 Westerleigh,200 WARDWELL AVENUE,-74.13308,40.618097
1577,31R031,R031,P.S. 031 William T. Davis,55 LAYTON AVENUE,-74.08542,40.64209
1578,31R032,R032,P.S. 032 The Gifford School,232 BARLOW AVENUE,-74.1554,40.5579
1579,31R034,R034,I.S. 034 Tottenville,528 ACADEMY AVENUE,-74.2434,40.5083
1580,31R035,R035,P.S. 35 The Clove Valley School,60 FOOTE AVENUE,-74.098994,40.613548
1581,31R036,R036,P.S. 036 J. C. Drumgoole,255 IONIA AVENUE,-74.182548,40.543433
1582,75R037,R037,The David Marquis School of the Arts,15 FAIRFIELD STREET,-74.151368,40.5641
1583,31R038,R038,P.S. 038 George Cromwell,421 LINCOLN AVENUE,-74.099409,40.574799
1584,31R039,R039,P.S. 39 Francis J. Murphy Jr.,71 SAND LANE,-74.07061,40.597824
1585,31R041,R041,The Stephanie A. Vierno School,216 CLAWSON STREET,-74.108492,40.573599
1586,31R042,R042,P.S. 042 Eltingville,380 GENESEE AVENUE,-74.169038,40.552213
1587,31R044,R044,P.S. 044 Thomas C. Brown,80 MAPLE PARKWAY,-74.157303,40.631689
1588,31R045,R045,P.S. 045 John Tyler,58 LAWRENCE AVENUE,-74.107537,40.628419
1589,31R046,R046,P.S. 046 Albert V. Maniscalco,41 REID AVENUE,-74.080829,40.594455
1590,31R047,R047,CSI High School for International Studies,100 ESSEX DRIVE,-74.159343,40.581958
1591,31R048,R048,P.S. 048 William G. Wilcox,1050 Targee Street,-74.091239,40.603492
1592,31R049,R049,I.S. 49 Berta A. Dreyfus,101 WARREN STREET,-74.080695,40.620443
1593,31R050,R050,P.S. 050 Frank Hankinson,200 ADELAIDE AVENUE,-74.124332,40.560954
1594,31R051,R051,I.S. 051 Edwin Markham,80 WILLOWBROOK ROAD,-74.145522,40.623077
1595,31R052,R052,P.S. 052 John C. Thompson,450 BUEL AVENUE,-74.089012,40.58255
1596,31R053,R053,The Barbara Esselborn School,330 DURANT AVENUE,-74.13664,40.551926
1597,31R054,R054,P.S. 054 Charles W. Leng,1060 WILLOWBROOK ROAD,-74.137259,40.602779
1598,31R055,R055,P.S. 055 Henry M. Boehm,54 OSBORNE STREET,-74.163037,40.536625
1599,31R056,R056,P.S. 56 The Louis Desario School,250 KRAMER AVENUE,-74.213943,40.541856
1600,31R057,R057,P.S. 057 Hubert H. Humphrey,140 PALMA DRIVE,-74.083799,40.611136
1601,31R058,R058,Space Shuttle Columbia School,77 MARSH AVENUE,-74.160867,40.582791
